STATION_CODE,DATETIME,global_radiation,precipitation,relative_humidity,snow_level,temperature,wind_direction,wind_gust,wind_speed,UNIQUE_IDENTIFIER
T0355,2024-01-23T08:45:00+01,68.0,0.0,35.0,28.0,2.3,263.0,6.9,2.9,6284_daily_weather
T0355,2024-01-23T09:00:00+01,104.0,0.0,34.0,28.0,2.6,279.0,5.1,1.7,6285_daily_weather
T0355,2024-01-23T09:15:00+01,141.0,0.0,33.0,28.0,2.6,278.0,4.9,3.1,6286_daily_weather
T0355,2024-01-23T09:30:00+01,176.0,0.0,34.0,28.0,2.4,306.0,4.3,2.3,6287_daily_weather
T0355,2024-01-23T09:45:00+01,209.0,0.0,34.0,28.0,2.6,267.0,5.5,3.2,6288_daily_weather
T0355,2024-01-23T10:00:00+01,242.0,0.0,33.0,28.0,2.8,282.0,5.9,3.3,6289_daily_weather
T0355,2024-01-23T10:15:00+01,273.0,0.0,34.0,28.0,2.7,248.0,5.5,3.9,6290_daily_weather
T0355,2024-01-23T10:30:00+01,302.0,0.0,33.0,28.0,2.7,272.0,6.3,3.2,6291_daily_weather
T0355,2024-01-23T10:45:00+01,327.0,0.0,32.0,28.0,2.9,274.0,7.1,3.5,6292_daily_weather
T0355,2024-01-23T11:00:00+01,347.0,0.0,31.0,28.0,3.2,275.0,5.7,2.0,6293_daily_weather
T0355,2024-01-23T11:15:00+01,372.0,0.0,30.0,27.0,3.5,284.0,7.8,3.9,6294_daily_weather
T0355,2024-01-23T11:30:00+01,390.0,0.0,30.0,27.0,3.2,264.0,11.2,5.6,6295_daily_weather
T0355,2024-01-23T11:45:00+01,396.0,0.0,29.0,28.0,3.5,298.0,8.1,4.3,6296_daily_weather
T0355,2024-01-23T12:00:00+01,410.0,0.0,29.0,28.0,3.2,274.0,11.7,5.9,6297_daily_weather
T0355,2024-01-23T12:15:00+01,412.0,0.0,31.0,28.0,3.3,305.0,14.1,4.0,6298_daily_weather
T0355,2024-01-23T12:30:00+01,412.0,0.0,31.0,28.0,3.3,270.0,11.3,4.5,6299_daily_weather
T0355,2024-01-23T12:45:00+01,412.0,0.0,32.0,27.0,3.2,251.0,10.7,3.4,6300_daily_weather
T0355,2024-01-23T13:00:00+01,405.0,0.0,32.0,27.0,3.4,260.0,8.4,4.8,6301_daily_weather
T0355,2024-01-23T13:15:00+01,396.0,0.0,31.0,27.0,3.5,230.0,7.9,2.3,6302_daily_weather
T0355,2024-01-23T13:30:00+01,386.0,0.0,32.0,27.0,3.8,262.0,3.0,1.5,6303_daily_weather
T0355,2024-01-23T13:45:00+01,381.0,0.0,32.0,27.0,3.8,228.0,4.6,1.5,6304_daily_weather
T0355,2024-01-23T14:00:00+01,361.0,0.0,31.0,27.0,4.5,189.0,3.5,1.3,6305_daily_weather
T0355,2024-01-23T14:15:00+01,344.0,0.0,32.0,27.0,4.1,137.0,4.8,2.2,6306_daily_weather
T0355,2024-01-23T14:30:00+01,296.0,0.0,33.0,27.0,4.2,189.0,1.8,1.1,6307_daily_weather
T0355,2024-01-23T14:45:00+01,294.0,0.0,35.0,27.0,3.0,252.0,1.8,0.8,6308_daily_weather
T0355,2024-01-23T15:00:00+01,259.0,0.0,32.0,27.0,4.2,232.0,1.3,0.3,6309_daily_weather
T0355,2024-01-23T15:15:00+01,231.0,0.0,34.0,27.0,3.2,186.0,2.2,1.2,6310_daily_weather
T0355,2024-01-23T15:30:00+01,197.0,0.0,36.0,27.0,3.1,254.0,1.5,0.9,6311_daily_weather
T0355,2024-01-23T15:45:00+01,159.0,0.0,34.0,28.0,4.4,261.0,1.4,0.8,6312_daily_weather
T0355,2024-01-23T16:00:00+01,128.0,0.0,35.0,27.0,2.9,248.0,2.4,1.5,6313_daily_weather
T0355,2024-01-23T16:15:00+01,56.0,0.0,38.0,28.0,2.3,306.0,2.0,0.9,6314_daily_weather
T0355,2024-01-23T16:30:00+01,20.0,0.0,34.0,28.0,3.0,1.0,4.0,1.7,6315_daily_weather
T0355,2024-01-23T16:45:00+01,11.0,0.0,37.0,28.0,2.2,276.0,3.4,1.9,6316_daily_weather
T0355,2024-01-23T17:00:00+01,2.0,0.0,39.0,28.0,1.7,294.0,2.7,1.4,6317_daily_weather
T0355,2024-01-23T17:15:00+01,0.0,0.0,36.0,28.0,2.3,293.0,4.5,1.7,6318_daily_weather
T0355,2024-01-23T17:30:00+01,0.0,0.0,39.0,28.0,1.5,283.0,2.7,1.7,6319_daily_weather
T0355,2024-01-23T17:45:00+01,0.0,0.0,43.0,28.0,0.9,328.0,3.4,2.3,6320_daily_weather
T0355,2024-01-23T18:00:00+01,0.0,0.0,42.0,28.0,1.2,306.0,2.3,1.3,6321_daily_weather
T0355,2024-01-23T18:15:00+01,0.0,0.0,44.0,28.0,0.4,306.0,2.3,1.1,6322_daily_weather
T0355,2024-01-23T18:30:00+01,0.0,0.0,44.0,28.0,0.7,337.0,2.7,1.8,6323_daily_weather
T0355,2024-01-23T18:45:00+01,0.0,0.0,44.0,28.0,0.7,306.0,2.4,1.5,6324_daily_weather
T0355,2024-01-23T19:00:00+01,0.0,0.0,45.0,28.0,0.2,299.0,2.9,2.3,6325_daily_weather
T0355,2024-01-23T19:15:00+01,0.0,0.0,43.0,28.0,1.0,321.0,3.6,2.2,6326_daily_weather
T0355,2024-01-23T19:30:00+01,0.0,0.0,41.0,28.0,1.1,312.0,2.4,1.7,6327_daily_weather
T0355,2024-01-23T19:45:00+01,0.0,0.0,40.0,28.0,1.0,290.0,3.0,1.7,6328_daily_weather
T0355,2024-01-23T20:00:00+01,0.0,0.0,40.0,28.0,1.0,316.0,1.9,1.3,6329_daily_weather
T0355,2024-01-23T20:15:00+01,0.0,0.0,41.0,28.0,0.7,316.0,2.1,1.6,6330_daily_weather
T0355,2024-01-23T20:30:00+01,0.0,0.0,41.0,28.0,0.8,317.0,2.7,2.0,6331_daily_weather
T0355,2024-01-23T20:45:00+01,0.0,0.0,40.0,28.0,0.8,322.0,3.2,1.7,6332_daily_weather
T0355,2024-01-23T21:00:00+01,0.0,0.0,39.0,28.0,0.8,319.0,2.5,1.7,6333_daily_weather
T0355,2024-01-23T21:15:00+01,0.0,0.0,41.0,28.0,0.5,323.0,3.3,2.4,6334_daily_weather
T0355,2024-01-23T21:30:00+01,0.0,0.0,39.0,28.0,1.1,327.0,3.3,2.4,6335_daily_weather
T0355,2024-01-23T21:45:00+01,0.0,0.0,37.0,28.0,1.4,319.0,2.5,1.5,6336_daily_weather
T0355,2024-01-23T22:00:00+01,0.0,0.0,38.0,28.0,0.9,315.0,1.9,1.4,6337_daily_weather
T0355,2024-01-23T22:15:00+01,0.0,0.0,37.0,28.0,1.1,289.0,2.1,1.1,6338_daily_weather
T0355,2024-01-23T22:30:00+01,0.0,0.0,37.0,28.0,1.0,298.0,1.8,1.2,6339_daily_weather
T0355,2024-01-23T22:45:00+01,0.0,0.0,37.0,28.0,1.1,316.0,2.2,1.2,6340_daily_weather
T0355,2024-01-23T23:00:00+01,0.0,0.0,36.0,28.0,1.5,320.0,2.2,1.3,6341_daily_weather
T0355,2024-01-23T23:15:00+01,0.0,0.0,37.0,28.0,1.1,303.0,2.3,1.7,6342_daily_weather
T0355,2024-01-23T23:30:00+01,0.0,0.0,38.0,28.0,0.8,294.0,1.8,1.2,6343_daily_weather
T0355,2024-01-23T23:45:00+01,0.0,0.0,38.0,28.0,1.1,328.0,2.5,1.1,6344_daily_weather
T0355,2024-01-24T00:00:00+01,0.0,0.0,39.0,28.0,0.5,309.0,1.2,0.7,6345_daily_weather
T0355,2024-01-24T00:15:00+01,0.0,0.0,39.0,28.0,0.8,307.0,1.8,1.3,6346_daily_weather
T0355,2024-01-24T00:30:00+01,0.0,0.0,39.0,28.0,0.8,307.0,2.6,1.6,6347_daily_weather
T0355,2024-01-24T00:45:00+01,0.0,0.0,39.0,28.0,1.1,313.0,2.7,1.9,6348_daily_weather
T0355,2024-01-24T01:00:00+01,0.0,0.0,37.0,28.0,1.4,330.0,2.4,1.9,6349_daily_weather
T0355,2024-01-24T01:15:00+01,0.0,0.0,38.0,28.0,1.1,325.0,2.7,2.0,6350_daily_weather
T0355,2024-01-24T01:30:00+01,0.0,0.0,38.0,28.0,1.4,315.0,2.9,2.2,6351_daily_weather
T0355,2024-01-24T01:45:00+01,0.0,0.0,38.0,28.0,1.3,331.0,3.9,2.9,6352_daily_weather
T0355,2024-01-24T02:00:00+01,0.0,0.0,38.0,28.0,1.5,321.0,3.1,2.2,6353_daily_weather
T0355,2024-01-24T02:15:00+01,0.0,0.0,38.0,28.0,1.3,337.0,3.1,1.5,6354_daily_weather
T0355,2024-01-24T02:30:00+01,0.0,0.0,39.0,28.0,1.0,308.0,1.9,0.9,6355_daily_weather
T0355,2024-01-24T02:45:00+01,0.0,0.0,41.0,28.0,0.9,307.0,2.2,1.4,6356_daily_weather
T0355,2024-01-24T03:00:00+01,0.0,0.0,41.0,28.0,1.1,319.0,1.9,1.2,6357_daily_weather
T0355,2024-01-24T03:15:00+01,0.0,0.0,39.0,28.0,1.5,310.0,4.1,2.6,6358_daily_weather
T0355,2024-01-24T03:30:00+01,0.0,0.0,39.0,28.0,1.4,307.0,3.3,1.9,6359_daily_weather
T0355,2024-01-24T03:45:00+01,0.0,0.0,38.0,28.0,1.7,297.0,4.1,2.8,6360_daily_weather
T0355,2024-01-24T04:00:00+01,0.0,0.0,39.0,28.0,1.4,290.0,4.1,2.8,6361_daily_weather
T0355,2024-01-24T04:15:00+01,0.0,0.0,40.0,28.0,0.9,298.0,3.6,3.0,6362_daily_weather
T0355,2024-01-24T04:30:00+01,0.0,0.0,40.0,28.0,1.7,295.0,3.3,2.7,6363_daily_weather
T0355,2024-01-24T04:45:00+01,0.0,0.0,42.0,28.0,1.0,305.0,4.5,3.2,6364_daily_weather
T0355,2024-01-24T05:00:00+01,0.0,0.0,39.0,28.0,1.8,298.0,4.6,3.7,6365_daily_weather
T0355,2024-01-24T05:15:00+01,0.0,0.0,39.0,28.0,1.7,306.0,5.6,4.4,6366_daily_weather
T0355,2024-01-24T05:30:00+01,0.0,0.0,38.0,28.0,1.9,310.0,6.4,4.9,6367_daily_weather
T0355,2024-01-24T05:45:00+01,0.0,0.0,38.0,28.0,2.1,296.0,6.6,3.4,6368_daily_weather
T0355,2024-01-24T06:00:00+01,0.0,0.0,41.0,28.0,2.0,307.0,4.9,3.6,6369_daily_weather
T0355,2024-01-24T06:15:00+01,0.0,0.0,45.0,28.0,1.8,302.0,4.8,3.5,6370_daily_weather
T0355,2024-01-24T06:30:00+01,0.0,0.0,43.0,28.0,3.1,318.0,5.9,4.7,6371_daily_weather
T0355,2024-01-24T06:45:00+01,0.0,0.0,43.0,28.0,3.2,311.0,6.8,3.8,6372_daily_weather
T0355,2024-01-24T07:00:00+01,0.0,0.0,48.0,28.0,4.0,306.0,5.2,3.8,6373_daily_weather
T0355,2024-01-24T07:15:00+01,0.0,0.0,50.0,28.0,4.2,311.0,5.1,3.4,6374_daily_weather
T0355,2024-01-24T07:30:00+01,0.0,0.0,54.0,28.0,4.6,306.0,4.2,2.4,6375_daily_weather
T0355,2024-01-24T07:45:00+01,0.0,0.0,56.0,27.0,3.2,282.0,4.2,3.2,6376_daily_weather
T0355,2024-01-24T08:00:00+01,0.0,0.0,58.0,28.0,3.3,295.0,5.4,4.0,6377_daily_weather
T0355,2024-01-24T08:15:00+01,7.0,0.0,54.0,28.0,4.4,315.0,6.6,4.6,6378_daily_weather
T0355,2024-01-24T08:30:00+01,38.0,0.0,52.0,27.0,4.9,310.0,6.8,4.6,6379_daily_weather
T0355,2024-01-24T08:45:00+01,65.0,0.0,51.0,27.0,5.5,303.0,6.0,4.0,6380_daily_weather
T0355,2024-01-24T09:00:00+01,91.0,0.0,51.0,27.0,6.2,318.0,6.6,3.8,6381_daily_weather
T0355,2024-01-24T09:15:00+01,132.0,0.0,50.0,27.0,6.6,290.0,5.6,2.5,6382_daily_weather
T0355,2024-01-24T09:30:00+01,156.0,0.0,50.0,27.0,6.3,286.0,3.6,2.8,6383_daily_weather
T0355,2024-01-24T09:45:00+01,201.0,0.0,50.0,27.0,6.5,283.0,3.5,2.1,6384_daily_weather
T0355,2024-01-24T10:00:00+01,236.0,0.0,49.0,27.0,7.0,294.0,2.9,2.2,6385_daily_weather
T0355,2024-01-24T10:15:00+01,280.0,0.0,47.0,27.0,7.4,294.0,4.3,3.0,6386_daily_weather
T0355,2024-01-24T10:30:00+01,270.0,0.0,48.0,27.0,6.8,280.0,3.6,2.6,6387_daily_weather
T0355,2024-01-24T10:45:00+01,246.0,0.0,48.0,27.0,7.0,287.0,4.7,3.1,6388_daily_weather
T0357,2024-01-23T00:00:00+01,,,,46.0,-3.2,289.0,4.4,1.8,6389_daily_weather
T0357,2024-01-23T00:15:00+01,,,,46.0,-2.9,337.0,5.0,1.7,6390_daily_weather
T0357,2024-01-23T00:30:00+01,,,,46.0,-2.7,282.0,2.1,0.8,6391_daily_weather
T0357,2024-01-23T00:45:00+01,,,,46.0,-2.3,260.0,4.5,0.9,6392_daily_weather
T0357,2024-01-23T01:00:00+01,,,,46.0,-2.3,317.0,3.4,1.5,6393_daily_weather
T0357,2024-01-23T01:15:00+01,,,,46.0,-1.6,339.0,6.0,2.7,6394_daily_weather
T0357,2024-01-23T01:30:00+01,,,,46.0,-1.3,310.0,3.2,2.0,6395_daily_weather
T0357,2024-01-23T01:45:00+01,,,,46.0,-1.5,276.0,3.1,1.4,6396_daily_weather
T0357,2024-01-23T02:00:00+01,,,,46.0,-1.3,256.0,7.1,4.3,6397_daily_weather
T0357,2024-01-23T02:15:00+01,,,,46.0,-0.8,251.0,7.9,4.2,6398_daily_weather
T0357,2024-01-23T02:30:00+01,,,,46.0,-0.8,251.0,6.9,4.2,6399_daily_weather
T0357,2024-01-23T02:45:00+01,,,,46.0,-0.9,290.0,5.0,1.6,6400_daily_weather
T0357,2024-01-23T03:00:00+01,,,,46.0,-1.0,322.0,3.5,1.5,6401_daily_weather
T0357,2024-01-23T03:15:00+01,,,,46.0,-1.5,17.0,2.3,0.6,6402_daily_weather
T0357,2024-01-23T03:30:00+01,,,,46.0,-1.5,267.0,3.0,1.4,6403_daily_weather
T0357,2024-01-23T03:45:00+01,,,,46.0,-1.3,343.0,4.7,2.5,6404_daily_weather
T0357,2024-01-23T04:00:00+01,,,,46.0,-1.3,292.0,4.9,2.2,6405_daily_weather
T0357,2024-01-23T04:15:00+01,,,,46.0,-1.2,191.0,6.5,2.2,6406_daily_weather
T0357,2024-01-23T04:30:00+01,,,,46.0,-1.3,54.0,4.7,1.5,6407_daily_weather
T0357,2024-01-23T04:45:00+01,,,,46.0,-1.8,300.0,2.9,0.5,6408_daily_weather
T0357,2024-01-23T05:00:00+01,,,,46.0,-2.0,200.0,2.7,1.6,6409_daily_weather
T0357,2024-01-23T05:15:00+01,,,,46.0,-1.9,251.0,3.9,1.4,6410_daily_weather
T0357,2024-01-23T05:30:00+01,,,,46.0,-2.2,259.0,4.4,2.6,6411_daily_weather
T0357,2024-01-23T05:45:00+01,,,,45.0,-1.4,230.0,9.0,2.4,6412_daily_weather
T0357,2024-01-23T06:00:00+01,,,,45.0,-1.4,203.0,4.8,1.7,6413_daily_weather
T0357,2024-01-23T06:15:00+01,,,,46.0,-1.5,279.0,4.4,1.9,6414_daily_weather
T0357,2024-01-23T06:30:00+01,,,,46.0,-1.4,266.0,4.9,1.7,6415_daily_weather
T0357,2024-01-23T06:45:00+01,,,,45.0,-1.1,313.0,9.9,2.1,6416_daily_weather
T0357,2024-01-23T07:00:00+01,,,,45.0,-1.1,303.0,7.5,3.3,6417_daily_weather
T0357,2024-01-23T07:15:00+01,,,,45.0,-1.4,342.0,7.6,2.6,6418_daily_weather
T0357,2024-01-23T07:30:00+01,,,,45.0,-1.6,286.0,3.2,1.2,6419_daily_weather
T0357,2024-01-23T07:45:00+01,,,,45.0,-1.7,245.0,5.0,2.1,6420_daily_weather
T0357,2024-01-23T08:00:00+01,,,,45.0,-1.7,276.0,4.7,2.0,6421_daily_weather
T0357,2024-01-23T08:15:00+01,,,,45.0,-1.3,217.0,5.0,1.5,6422_daily_weather
T0357,2024-01-23T08:30:00+01,,,,44.0,-1.0,211.0,4.5,2.2,6423_daily_weather
T0357,2024-01-23T08:45:00+01,,,,44.0,-1.0,184.0,7.0,1.1,6424_daily_weather
T0357,2024-01-23T09:00:00+01,,,,43.0,-0.3,356.0,5.2,1.7,6425_daily_weather
T0357,2024-01-23T09:15:00+01,,,,43.0,-0.1,174.0,5.7,2.0,6426_daily_weather
T0357,2024-01-23T09:30:00+01,,,,43.0,-0.3,323.0,11.6,4.0,6427_daily_weather
T0357,2024-01-23T09:45:00+01,,,,43.0,-0.3,63.0,6.4,1.5,6428_daily_weather
T0357,2024-01-23T10:00:00+01,,,,43.0,-0.3,270.0,4.2,2.6,6429_daily_weather
T0357,2024-01-23T10:15:00+01,,,,43.0,-0.1,288.0,8.0,3.2,6430_daily_weather
T0357,2024-01-23T10:30:00+01,,,,42.0,-0.2,44.0,7.2,2.0,6431_daily_weather
T0357,2024-01-23T10:45:00+01,,,,43.0,0.0,278.0,11.3,3.3,6432_daily_weather
T0357,2024-01-23T11:00:00+01,,,,42.0,0.0,271.0,11.1,4.0,6433_daily_weather
T0357,2024-01-23T11:15:00+01,,,,41.0,0.0,86.0,13.0,3.0,6434_daily_weather
T0357,2024-01-23T11:30:00+01,,,,41.0,1.1,160.0,5.4,2.7,6435_daily_weather
T0357,2024-01-23T11:45:00+01,,,,41.0,1.3,176.0,4.7,2.7,6436_daily_weather
T0357,2024-01-23T12:00:00+01,,,,42.0,1.2,190.0,5.2,3.4,6437_daily_weather
T0357,2024-01-23T12:15:00+01,,,,41.0,1.5,180.0,4.8,2.5,6438_daily_weather
T0357,2024-01-23T12:30:00+01,,,,41.0,1.7,150.0,6.6,2.6,6439_daily_weather
T0357,2024-01-23T12:45:00+01,,,,42.0,1.6,182.0,5.5,3.0,6440_daily_weather
T0357,2024-01-23T13:00:00+01,,,,41.0,2.0,201.0,6.7,3.8,6441_daily_weather
T0357,2024-01-23T13:15:00+01,,,,41.0,2.2,159.0,6.4,2.5,6442_daily_weather
T0357,2024-01-23T13:30:00+01,,,,41.0,2.5,158.0,4.5,2.8,6443_daily_weather
T0357,2024-01-23T13:45:00+01,,,,40.0,1.7,116.0,4.0,2.0,6444_daily_weather
T0357,2024-01-23T14:00:00+01,,,,40.0,1.7,189.0,3.1,1.6,6445_daily_weather
T0357,2024-01-23T14:15:00+01,,,,41.0,1.4,227.0,4.0,1.8,6446_daily_weather
T0357,2024-01-23T14:30:00+01,,,,40.0,1.1,61.0,1.6,0.6,6447_daily_weather
T0357,2024-01-23T14:45:00+01,,,,40.0,1.8,330.0,2.4,0.0,6448_daily_weather
T0357,2024-01-23T15:00:00+01,,,,40.0,2.6,,,,6449_daily_weather
T0357,2024-01-23T15:15:00+01,,,,41.0,2.2,167.0,2.5,0.2,6450_daily_weather
T0357,2024-01-23T15:30:00+01,,,,40.0,0.8,294.0,2.5,1.5,6451_daily_weather
T0357,2024-01-23T15:45:00+01,,,,41.0,1.0,316.0,2.9,0.9,6452_daily_weather
T0357,2024-01-23T16:00:00+01,,,,42.0,0.2,35.0,3.2,1.5,6453_daily_weather
T0357,2024-01-23T16:15:00+01,,,,43.0,-2.1,20.0,2.9,1.2,6454_daily_weather
T0357,2024-01-23T16:30:00+01,,,,43.0,-2.5,78.0,2.2,1.1,6455_daily_weather
T0357,2024-01-23T16:45:00+01,,,,43.0,-2.7,90.0,2.2,0.6,6456_daily_weather
T0357,2024-01-23T17:00:00+01,,,,43.0,-3.1,87.0,2.0,0.9,6457_daily_weather
T0357,2024-01-23T17:15:00+01,,,,43.0,-3.4,81.0,2.2,0.7,6458_daily_weather
T0357,2024-01-23T17:30:00+01,,,,43.0,-3.4,267.0,1.3,0.5,6459_daily_weather
T0357,2024-01-23T17:45:00+01,,,,43.0,-3.0,253.0,2.9,2.0,6460_daily_weather
T0357,2024-01-23T18:00:00+01,,,,43.0,-2.6,240.0,4.5,2.9,6461_daily_weather
T0357,2024-01-23T18:15:00+01,,,,43.0,-2.4,243.0,4.7,3.2,6462_daily_weather
T0357,2024-01-23T18:30:00+01,,,,43.0,-2.5,247.0,4.5,2.5,6463_daily_weather
T0357,2024-01-23T18:45:00+01,,,,43.0,-2.7,258.0,3.1,1.8,6464_daily_weather
T0357,2024-01-23T19:00:00+01,,,,43.0,-2.6,264.0,3.2,2.1,6465_daily_weather
T0357,2024-01-23T19:15:00+01,,,,43.0,-2.5,283.0,2.3,0.5,6466_daily_weather
T0357,2024-01-23T19:30:00+01,,,,43.0,-2.7,241.0,3.0,1.9,6467_daily_weather
T0357,2024-01-23T19:45:00+01,,,,43.0,-2.9,242.0,3.1,2.3,6468_daily_weather
T0357,2024-01-23T20:00:00+01,,,,43.0,-2.7,246.0,3.5,2.5,6469_daily_weather
T0357,2024-01-23T20:15:00+01,,,,43.0,-2.5,234.0,3.2,2.0,6470_daily_weather
T0357,2024-01-23T20:30:00+01,,,,43.0,-2.5,241.0,3.2,2.3,6471_daily_weather
T0357,2024-01-23T20:45:00+01,,,,43.0,-2.6,239.0,2.3,1.7,6472_daily_weather
T0357,2024-01-23T21:00:00+01,,,,43.0,-2.5,219.0,2.1,1.5,6473_daily_weather
T0357,2024-01-23T21:15:00+01,,,,43.0,-2.4,236.0,2.7,1.8,6474_daily_weather
T0357,2024-01-23T21:30:00+01,,,,43.0,-2.3,238.0,3.0,2.1,6475_daily_weather
T0357,2024-01-23T21:45:00+01,,,,43.0,-2.2,224.0,2.7,0.0,6476_daily_weather
T0357,2024-01-23T22:00:00+01,,,,43.0,-2.2,229.0,2.9,1.3,6477_daily_weather
T0357,2024-01-23T22:15:00+01,,,,43.0,-1.8,214.0,3.2,2.1,6478_daily_weather
T0357,2024-01-23T22:30:00+01,,,,43.0,-1.7,237.0,5.1,3.0,6479_daily_weather
T0357,2024-01-23T22:45:00+01,,,,43.0,-1.4,224.0,4.3,2.8,6480_daily_weather
T0357,2024-01-23T23:00:00+01,,,,43.0,-1.4,217.0,4.9,2.4,6481_daily_weather
T0357,2024-01-23T23:15:00+01,,,,43.0,-1.6,228.0,4.5,2.7,6482_daily_weather
T0357,2024-01-23T23:30:00+01,,,,43.0,-1.3,234.0,4.6,3.0,6483_daily_weather
T0357,2024-01-23T23:45:00+01,,,,43.0,-1.5,224.0,3.3,1.5,6484_daily_weather
T0357,2024-01-24T00:00:00+01,,,,43.0,-1.8,227.0,2.3,1.1,6485_daily_weather
T0357,2024-01-24T00:15:00+01,,,,43.0,-1.5,228.0,3.7,1.2,6486_daily_weather
T0357,2024-01-24T00:30:00+01,,,,43.0,-1.4,228.0,2.9,1.8,6487_daily_weather
T0357,2024-01-24T00:45:00+01,,,,43.0,-1.4,242.0,3.0,1.9,6488_daily_weather
T0357,2024-01-24T01:00:00+01,,,,43.0,-1.7,254.0,3.7,1.9,6489_daily_weather
T0357,2024-01-24T01:15:00+01,,,,43.0,-1.8,233.0,2.4,0.9,6490_daily_weather
T0357,2024-01-24T01:30:00+01,,,,43.0,-1.9,238.0,2.7,1.1,6491_daily_weather
T0357,2024-01-24T01:45:00+01,,,,43.0,-1.9,264.0,3.6,1.0,6492_daily_weather
T0357,2024-01-24T02:00:00+01,,,,43.0,-1.8,235.0,2.0,0.5,6493_daily_weather
T0357,2024-01-24T02:15:00+01,,,,42.0,-1.9,284.0,3.0,1.3,6494_daily_weather
T0357,2024-01-24T02:30:00+01,,,,42.0,-1.8,322.0,1.8,0.2,6495_daily_weather
T0357,2024-01-24T02:45:00+01,,,,42.0,-1.8,235.0,3.6,1.0,6496_daily_weather
T0357,2024-01-24T03:00:00+01,,,,42.0,-1.9,350.0,3.3,1.6,6497_daily_weather
T0357,2024-01-24T03:15:00+01,,,,41.0,-1.9,213.0,1.9,1.0,6498_daily_weather
T0357,2024-01-24T03:30:00+01,,,,41.0,-1.8,338.0,4.9,2.6,6499_daily_weather
T0357,2024-01-24T03:45:00+01,,,,40.0,-1.7,289.0,5.7,3.1,6500_daily_weather
T0357,2024-01-24T04:00:00+01,,,,40.0,-1.5,308.0,4.1,1.6,6501_daily_weather
T0357,2024-01-24T04:15:00+01,,,,41.0,-0.2,243.0,5.3,1.9,6502_daily_weather
T0357,2024-01-24T04:30:00+01,,,,41.0,0.1,252.0,4.9,2.2,6503_daily_weather
T0357,2024-01-24T04:45:00+01,,,,40.0,2.3,248.0,5.5,1.3,6504_daily_weather
T0357,2024-01-24T05:00:00+01,,,,40.0,0.6,255.0,3.5,1.9,6505_daily_weather
T0357,2024-01-24T05:15:00+01,,,,40.0,3.1,225.0,6.3,2.1,6506_daily_weather
T0357,2024-01-24T05:30:00+01,,,,40.0,4.5,227.0,8.0,3.4,6507_daily_weather
T0357,2024-01-24T05:45:00+01,,,,41.0,5.2,224.0,7.1,4.0,6508_daily_weather
T0357,2024-01-24T06:00:00+01,,,,42.0,5.6,233.0,7.4,4.1,6509_daily_weather
T0357,2024-01-24T06:15:00+01,,,,42.0,5.7,248.0,7.0,3.9,6510_daily_weather
T0357,2024-01-24T06:30:00+01,,,,42.0,6.1,241.0,7.9,4.3,6511_daily_weather
T0357,2024-01-24T06:45:00+01,,,,42.0,6.5,245.0,4.9,3.0,6512_daily_weather
T0357,2024-01-24T07:00:00+01,,,,41.0,6.6,253.0,3.7,1.5,6513_daily_weather
T0357,2024-01-24T07:15:00+01,,,,41.0,6.8,232.0,2.8,1.2,6514_daily_weather
T0357,2024-01-24T07:30:00+01,,,,42.0,6.7,243.0,2.5,1.1,6515_daily_weather
T0357,2024-01-24T07:45:00+01,,,,42.0,7.0,105.0,4.5,0.8,6516_daily_weather
T0357,2024-01-24T08:00:00+01,,,,42.0,6.6,1.0,1.9,0.7,6517_daily_weather
T0357,2024-01-24T08:15:00+01,,,,41.0,7.2,272.0,4.4,2.3,6518_daily_weather
T0357,2024-01-24T08:30:00+01,,,,41.0,7.8,237.0,4.6,2.0,6519_daily_weather
T0357,2024-01-24T08:45:00+01,,,,41.0,7.9,107.0,3.6,1.6,6520_daily_weather
T0357,2024-01-24T09:00:00+01,,,,41.0,8.3,237.0,7.0,3.2,6521_daily_weather
T0357,2024-01-24T09:15:00+01,,,,41.0,8.4,190.0,4.7,1.9,6522_daily_weather
T0357,2024-01-24T09:30:00+01,,,,41.0,8.6,277.0,4.1,2.5,6523_daily_weather
T0357,2024-01-24T09:45:00+01,,,,41.0,8.7,244.0,7.6,3.6,6524_daily_weather
T0357,2024-01-24T10:00:00+01,,,,41.0,8.7,236.0,4.5,2.7,6525_daily_weather
T0357,2024-01-24T10:15:00+01,,,,41.0,8.8,252.0,7.1,4.9,6526_daily_weather
T0357,2024-01-24T10:30:00+01,,,,41.0,8.3,246.0,9.2,5.8,6527_daily_weather
T0360,2024-01-23T00:00:00+01,0.0,0.0,43.0,57.0,-4.6,270.0,7.0,4.9,6528_daily_weather
T0360,2024-01-23T00:15:00+01,0.0,0.0,42.0,57.0,-4.3,265.0,6.5,4.7,6529_daily_weather
T0360,2024-01-23T00:30:00+01,0.0,0.0,41.0,57.0,-3.8,266.0,6.9,4.6,6530_daily_weather
T0360,2024-01-23T00:45:00+01,0.0,0.0,41.0,57.0,-3.9,270.0,7.4,4.5,6531_daily_weather
T0360,2024-01-23T01:00:00+01,0.0,0.0,41.0,57.0,-4.0,260.0,7.5,4.8,6532_daily_weather
T0360,2024-01-23T01:15:00+01,0.0,0.0,43.0,57.0,-4.2,267.0,5.6,2.9,6533_daily_weather
T0360,2024-01-23T01:30:00+01,0.0,0.0,45.0,57.0,-3.5,266.0,5.0,3.2,6534_daily_weather
