SAMPLINGPOINT_LOCALID,DATETIME_BEGIN,DATETIME_END,PROPERTY,VALUE_NUMERIC,UNIT,STATIONCLASSIFICATION,AREACLASSIFICATION,ALTITUDE,STATIONCODE,STATIONNAME,LONGITUDE,LATITUDE,MUNICIPALITY,CALCULATED
SPO.IT1662A_7_UV-P_2004-01-01_00:00:00,20231026000000,20231026000000,O3,72.98,Âµg/m3,background,suburban,20.0,IT1662A,CHIAPPA - LA SPEZIA,1090787.4076,5484597.2875,VIA BENDICENTI PRESSO SCUOLA ELEMENTARE - LA SPEZIA (SP),True
SPO.IT1650A_7_UV-P_2003-12-09_00:00:00,20231026000000,20231026000000,O3,8.048029,Âµg/m3,background,urban,212.0,IT1650A,SARONNO - SANTUARIO,1004565.6753,5720766.9531,VIA SANTUARIO - Saronno (VA),True
SPO.IT1553A_7_UV-P_2006-04-01_00:00:00,20231026000000,20231026000000,O3,27.31579,Âµg/m3,background,rural,48.0,IT1553A,PT-MONTALE,1225286.956,5452469.1772,VIA PACINOTTI - Montale (PT),True
SPO.IT1497A_7_UV-P_2015-02-12_01:00:00,20231026000000,20231026000000,O3,57.76952,Âµg/m3,background,urban,145.0,IT1497A,NA01 OSSERVATORIO ASTRONOMICO,1586804.7947,4992256.7126,SALITA MOIARIELLO 16 - Napoli (NA),True
SPO.IT1488A_7_UV-P_2015-06-24_00:00:00,20231026000000,20231026000000,O3,43.10684,Âµg/m3,traffic,suburban,71.0,IT1488A,CE54 SCUOLA SETTEMBRINI,1600561.6574,5019117.2146,"Vi Brecciame, 46 - Maddaloni (CE)",True
SPO.IT1423A_7_UV-P_1998-01-02_00:00:00,20231026000000,20231026000000,O3,65.04762,Âµg/m3,background,urban,4.0,IT1423A,PE - TEATRO D'ANNUNZIO,1584601.782,5229591.5237,LUNGOMARE C. COLOMBO 120 - Pescara (PE),True
SPO.IT1388A_7_UV-P_2006-12-19_00:00:00,20231026000000,20231026000000,O3,5.830396,Âµg/m3,background,suburban,113.0,IT1388A,PONTI SUL MINCIO,1190221.3164,5686431.8123,piazza Paolini 21 - Ponti sul Mincio (MN),True
SPO.IT1328A_7_UV-P_2003-07-15_00:00:00,20231026000000,20231026000000,O3,19.26316,Âµg/m3,background,urban,72.0,IT1328A,CONEGLIANO,1370126.5266,5762828.0548,VIA KENNEDY,True
SPO.IT1288A_7_UV-P_2001-04-01_00:00:00,20231026000000,20231026000000,O3,8.334343,Âµg/m3,background,rural,64.0,IT1288A,ABBADIA CERRETO,1067120.8839,5670237.3668,Via Fanfulla - Abbadia Cerreto (LO),True
SPO.IT1180A_7_UV-P_1998-06-02_00:00:00,20231026000000,20231026000000,O3,46.155,Âµg/m3,background,urban,290.0,IT1180A,CORTONESE,1376589.0683,5327671.8091,VIA GUERRA - Perugia (PG),True
SPO.IT1179A_7_UV-P_2001-01-01_00:00:00,20231026000000,20231026000000,O3,20.21053,Âµg/m3,background,rural,-2.0,IT1179A,GHERARDI,1331504.7858,5596324.1893,LOCALITA' GHERARDI - Jolanda di Savoia (FE),True
SPO.IT1125A_7_UV-P_2001-09-05_00:00:00,20231026000000,20231026000000,O3,5.190476,Âµg/m3,background,suburban,231.0,IT1125A,Vinovo - Volontari,850057.8956,5613857.9234,Via Garibaldi angolo via Volontari Italiani,True
SPO.IT1121A_7_UV-P_2005-04-18_00:00:00,20231026000000,20231026000000,O3,13.57143,Âµg/m3,background,rural,335.0,IT1121A,Druento - La Mandria,841597.6143,5649240.188,parco La Mandria c/o cascina Peppinella,True
SPO.IT1120A_7_UV-P_2001-09-05_00:00:00,20231026000000,20231026000000,O3,18.09524,Âµg/m3,background,suburban,268.0,IT1120A,Orbassano - Gozzano,840417.6277,5622607.8154,Via Gozzano c/o Complesso Sportivo Comunale,True
SPO.IT1114A_7_UV-P_2002-03-28_00:00:00,20231026000000,20231026000000,O3,18.28572,Âµg/m3,background,suburban,499.0,IT1114A,Susa - Repubblica,784813.542,5643446.581,Piazza delle Repubblica,True
SPO.IT1112A_7_UV-P_2003-06-05_00:00:00,20231026000000,20231026000000,O3,15.37714,Âµg/m3,background,urban,29.0,IT1112A,Porcia,1404697.351,5773585.6948,VIA CORRER - Porcia (PN),True
SPO.IT1110A_7_UV-P_1997-04-24_00:00:00,20231026000000,20231026000000,O3,51.21053,Âµg/m3,background,urban,5.0,IT1110A,PI-PASSI,1157908.2738,5425123.17,PIAZZA I. NIEVO - Pisa (PI),True
SPO.IT0992A_7_UV-P_1995-01-01_00:00:00,20231026000000,20231026000000,O3,42.3,Âµg/m3,background,rural,388.0,IT0992A,FONTECHIARI,1522219.0073,5111551.1169,VIA REGINA MARGHERITA - Fontechiari (FR),True
SPO.IT0989A_7_UV-P_1994-11-01_00:00:00,20231026000000,20231026000000,O3,64.04762,Âµg/m3,background,rural,948.0,IT0989A,LEONESSA,1442930.2528,5247140.4707,STRADA PROVINCIALE - Leonessa (RI),True
SPO.IT0988A_7_UV-P_2001-11-15_00:00:00,20231026000000,20231026000000,O3,25.81048,Âµg/m3,background,rural,371.0,IT0988A,DONNAS,864555.0329,5715938.0769,LOC. MONTEY - DONNAS (AO) - Donnas (AO),True
SPO.IT0983A_7_UV-P_1994-10-02_00:00:00,20231026000000,20231026000000,O3,7.73619,Âµg/m3,background,urban,581.0,IT0983A,AOSTA (PIAZZA PLOUVES),815322.8749,5738116.3825,P.ZA PLOUVES - AOSTA - Aosta (AO),True
SPO.IT0908A_7_UV-P_1993-11-01_00:00:00,20231026000000,20231026000000,O3,36.62986,Âµg/m3,background,urban,1225.0,IT0908A,BORMIO,1154661.4183,5856034.5535,VIA MONTE BRAULIO - Bormio (SO),True
SPO.IT0903A_7_UV-P_2008-04-01_00:00:00,20231026000000,20231026000000,O3,7.68421,Âµg/m3,background,suburban,150.0,IT0903A,CASTELLARANO,1194891.0577,5545662.0515,VIA REVERBERI - Castellarano (RE),True
SPO.IT0858A_7_UV-P_1993-08-01_00:00:00,20231026000000,20231026000000,O3,82.44,Âµg/m3,background,urban,85.0,IT0858A,QUARTO - GENOVA,1000933.6542,5526757.079,"VIA MAGGIO, 3 - PROVINCIA - GENOVA (GE)",True
SPO.IT0856A_7_UV-P_1993-08-01_00:00:00,20231026000000,20231026000000,O3,65.86,Âµg/m3,background,urban,45.0,IT0856A,PARCO ACQUASOLA - GENOVA,995308.6804,5528735.8635,VIALE IV NOVEMBRE - GENOVA (GE),True
SPO.IT0842A_7_UV-P_1996-05-01_00:00:00,20231026000000,20231026000000,O3,5.949337,Âµg/m3,industrial,rural,61.0,IT0842A,CORTE DEI CORTESI,1113998.8573,5665578.2093,V.VILLA - STRADA FORCA - Corte de' Cortesi con Cignone (CR),True
SPO.IT0753A_7_UV-P_1991-01-02_00:00:00,20231026000000,20231026000000,O3,16.3919,Âµg/m3,background,suburban,73.0,IT0753A,RIVA GAR,1207203.1047,5762974.2363,VIA TRENTO - Riva del Garda (TN),True
SPO.IT0743A_7_UV-P_2004-02-25_00:00:00,20231026000000,20231026000000,O3,7.393733,Âµg/m3,background,urban,188.0,IT0743A,LONATO,1166720.9926,5694761.1179,VIA DEL MARCHESINO - Lonato del Garda (BS),True
SPO.IT0741A_7_UV-P_2000-06-01_00:00:00,20231026000000,20231026000000,O3,4.305588,Âµg/m3,background,rural,51.0,IT0741A,GAMBARA,1146528.8615,5660789.4396,VIA PARMA - Gambara (BS),True
SPO.IT0740A_7_UV-P_2004-03-11_00:00:00,20231026000000,20231026000000,O3,12.59485,Âµg/m3,background,urban,274.0,IT0740A,SAREZZO,1135551.2013,5725234.0484,VIA MINELLI - Sarezzo (BS),True
SPO.IT0620A_7_UV-P_2002-07-20_00:00:00,20231026000000,20231026000000,O3,73.2336,Âµg/m3,background,suburban,60.0,IT0620A,SR - Via Gela,1699014.3961,4452837.9275,"Siracusa, Via Gela n.11 c/o Istituto Emanuele GiaracÃ ",True
SPO.IT0611A_7_UV-P_1983-05-02_00:00:00,20231026000000,20231026000000,O3,86.64209,Âµg/m3,background,urban,300.0,IT0611A,Melilli,1684133.7632,4464557.9495,"Melilli, Strada Provinciale 37 c/o Scuola Don Bosco",True
SPO.IT2270A_7_UV-P_2016-07-01_00:00:00,20231026000000,20231026000000,O3,52.85238,Âµg/m3,background,urban,75.0,IT2270A,Portici parco reggia,1597353.4297,4985221.8206,Rampa Bosco Reggia di Portici - Portici (NA),True
SPO.IT2268A_7_UV-P_2016-01-01_00:00:00,20231026000000,20231026000000,O3,44.37762,Âµg/m3,background,urban,70.0,IT2268A,Battipaglia parco fiume,1667102.883,4955142.7336,Parco Fiume - Battipaglia (SA),True
SPO.IT2265A_7_UV-P_2012-10-02_00:00:00,20231026000000,20231026000000,O3,46.19048,Âµg/m3,traffic,urban,22.0,IT2265A,Civitavecchia via Morandi,1314288.5587,5173987.0941,via Rodolfo Morandi - Civitavecchia (RM),True
SPO.IT2233A_7_UV-P_2015-01-01_00:00:00,20231026000000,20231026000000,O3,10.18714,Âµg/m3,background,urban,583.0,IT2233A,Aosta Liconi,813114.2962,5737894.6928,"Via Rue Liconi, 11 - Aosta (AO)",True
SPO.IT2232A_7_UV-P_2007-02-23_00:00:00,20231026000000,20231026000000,O3,5.270759,Âµg/m3,background,urban,155.0,IT2232A,Cormano-Edison,1020463.5457,5708145.8361,Via Edison - Cormano (MI),True
SPO.IT2230A_7_UV-P_2003-10-01_00:00:00,20231026000000,20231026000000,O3,8.891654,Âµg/m3,background,urban,26.0,IT2230A,VIADANA,1170769.3486,5609670.1051,Via Cavalli - Viadana (MN),True
SPO.IT2228A_7_UV-P_2015-05-01_00:00:00,20231026000000,20231026000000,O3,48.06562,Âµg/m3,background,urban,125.0,IT2228A,Benevento Campo Sportivo,1645299.8475,5029429.7831,strada Casale Maccabei - Benevento (BN),True
SPO.IT2206A_7_UV-P_2014-02-01_00:00:00,20231026000000,20231026000000,O3,69.65305,Âµg/m3,background,rural-nearcity,0.0,IT2206A,Gela - Biviere,1596874.1992,4442241.5093,"Gela, Strada Provinciale 51 c/o Riserva Biviere",True
SPO.IT2205A_7_UV-P_2013-03-01_00:00:00,20231026000000,20231026000000,O3,72.80724,Âµg/m3,industrial,rural,690.0,IT2205A,VIGGIANO - COSTA MOLINA SUD 1,1776080.2117,4911913.7332,Costa Molina Sud - Viggiano (PZ),True
SPO.IT2204A_7_UV-P_2013-03-01_00:00:00,20231026000000,20231026000000,O3,72.59782,Âµg/m3,industrial,rural,603.0,IT2204A,VIGGIANO - MASSERIA DE BLASIIS,1766346.8807,4913171.5544,Masseria De Blasiis - Viggiano (PZ),True
SPO.IT2203A_7_UV-P_2013-03-01_00:00:00,20231026000000,20231026000000,O3,73.22263,Âµg/m3,industrial,rural,820.0,IT2203A,VIGGIANO 1,1770057.6046,4914723.5021,Contrada Santa Caterina - Viggiano (PZ),True
SPO.IT2202A_7_UV-P_2013-03-01_00:00:00,20231026000000,20231026000000,O3,81.21019,Âµg/m3,industrial,suburban,735.0,IT2202A,GRUMENTO 3,1769025.8956,4907939.4012,C.da Carpineto Mancoso - Grumento Nova (PZ),True
SPO.IT2164A_7_UV-P_2017-01-01_00:00:00,20231026000000,20231026000000,O3,75.19048,Âµg/m3,background,rural,132.0,IT2164A,ASL CEPAGATTI,1566018.1062,5214766.9173,Via Piano Ripa - Cepagatti (PE),True
SPO.IT2163A_7_UV-P_2017-01-01_00:00:00,20231026000000,20231026000000,O3,74.05,Âµg/m3,background,rural,913.0,IT2163A,Parco Nazionale Maiella,1561688.8912,5178887.802,SS487 - Loc Orto Botanico - Sant'Eufemia a Maiella (PE),True
SPO.IT2161A_7_UV-P_2016-01-01_00:00:00,20231026000000,20231026000000,O3,54.8,Âµg/m3,background,suburban,803.0,IT2161A,Castel di Sangro,1570006.6835,5127997.6705,Via  Sangro - Castel di Sangro (AQ),True
SPO.IT2160A_7_UV-P_2017-01-01_00:00:00,20231026000000,20231026000000,O3,54.2,Âµg/m3,background,rural,794.0,IT2160A,Arischia,1486207.5973,5223013.8457,Campo Sportivo - L'Aquila (AQ),True
SPO.IT2159A_7_UV-P_2017-01-01_00:00:00,20231026000000,20231026000000,O3,70.7619,Âµg/m3,background,suburban,584.0,IT2159A,San Gregorio,1501637.5919,5210540.7407,loc. S. Gregorio - L'Aquila (AQ),True
SPO.IT2158A_7_UV-P_2014-06-01_00:00:00,20231026000000,20231026000000,O3,74.70588,Âµg/m3,background,rural,540.0,IT2158A,SAN LEO,1380547.2554,5451224.6448,CASTELLO DI MONTEMAGGIO C/O CIMITERO - San Leo (RN),True
SPO.IT2128A_7_UV-P_2018-01-01_00:00:00,20231026000000,20231026000000,O3,14.35,Âµg/m3,background,suburban,281.0,IT2128A,Domodossola - Curotti,923072.3496,5800820.8412,piazzale Curotti,True
SPO.IT2119A_7_UV-P_2018-01-01_00:00:00,20231026000000,20231026000000,O3,15.47619,Âµg/m3,background,rural,268.0,IT2119A,Revello - Staffarda,826680.8025,5577501.4016,Via Cascinetta - localita' Staffarda,True
SPO.IT2117A_7_UV-P_2006-07-27_00:00:00,20231026000000,20231026000000,O3,17.0,Âµg/m3,background,suburban,246.0,IT2117A,LeinÃ¬ (ACEA) - Grande Torino,858451.3852,5649319.1458,"via delle vittime di Bologna, 12 - c/o Grande Torino",True
SPO.IT2115A_7_UV-P_2013-10-04_00:00:00,20231026000000,20231026000000,O3,26.533,Âµg/m3,background,suburban,0.0,IT2115A,Morsano,1438904.606,5757451.7197,via dietro chiesa - Morsano al Tagliamento (PN),True
SPO.IT2078A_7_UV-P_2007-09-10_00:00:00,20231026000000,20231026000000,O3,76.92411,Âµg/m3,industrial,rural-nearcity,82.0,IT2078A,Pietropaolo,1855607.9691,4703138.7479,loc Pietropaolo c/o vasca di accumulo del Consorzio di Bonifica - Simeri Crichi (CZ),True
SPO.IT2075A_7_UV-P_2010-12-21_00:00:00,20231026000000,20231026000000,O3,4.789474,Âµg/m3,background,suburban,56.0,IT2075A,VIA CHIARINI,1256364.1296,5543147.2039,"Via Chiarini, Bologna - Bologna (BO)",True
SPO.IT2074A_7_UV-P_2010-04-30_00:00:00,20231026000000,20231026000000,O3,57.84211,Âµg/m3,background,rural,765.0,IT2074A,CORTE BRUGNATELLA,1042721.8779,5579856.3821,Loc. Carana - Corte Brugnatella (PC) - Corte Brugnatella (PC),True
SPO.IT2073A_7_UV-P_2014-01-01_00:00:00,20231026000000,20231026000000,O3,7.947369,Âµg/m3,background,urban,118.0,IT2073A,PARCO EDILCARANI,1201292.0398,5549304.8259,"Parco Edilcarani, Sassuolo (MO) - Sassuolo (MO)",True
SPO.IT2072A_7_UV-P_2011-01-01_00:00:00,20231026000000,20231026000000,O3,13.25,Âµg/m3,background,rural,6.0,IT2072A,BADIA POLESINE,1286111.1465,5637891.5376,Loc. Villafora,True
SPO.IT2071A_7_UV-P_2011-01-01_00:00:00,20231026000000,20231026000000,O3,16.73684,Âµg/m3,background,rural,25.0,IT2071A,ALTA PADOVANA,1324949.2923,5716523.2464,Loc. Fontanebianche,True
SPO.IT2029A_7_UV-P_2011-01-01_00:00:00,20231026000000,20231026000000,O3,61.47,Âµg/m3,background,urban,80.0,IT2029A,GIARDINI REGINA ELENA - SANREMO,865435.5701,5437630.4346,GIARDINI REGINA ELENA - SAN REMO (IM),True
SPO.IT2027A_7_chemi_2010-04-21_00:00:00,20231026000000,20231026000000,O3,71.94736,Âµg/m3,background,rural,615.0,IT2027A,SAVIGNANO DI RIGO,1360849.8281,5454229.4876,VIA DEL CIMITERO - LOC. SAVIGNANO DI RIGO - Sogliano al Rubicone (FC),True
SPO.IT2026A_7_UV-P_2007-01-11_00:00:00,20231026000000,20231026000000,O3,18.25773,Âµg/m3,industrial,suburban,224.0,IT2026A,Polistena,1788928.7073,4636067.6409,Zona campo sportivo - Polistena (RC),True
SPO.IT2023A_7_UV-P_2010-07-22_00:00:00,20231026000000,20231026000000,O3,60.47368,Âµg/m3,background,rural,436.0,IT2023A,ACQUAPENDENTE,1322078.14,5271960.9888,-9999 - Acquapendente (VT),True
SPO.IT2022A_7_UV-P_2011-01-01_00:00:00,20231026000000,20231026000000,O3,57.48,Âµg/m3,background,rural-regional,965.0,IT2022A,PROPATA,1022455.0514,5553247.6432,PROPATA CAPOLUOGO - PROPATA (GE),True
SPO.IT2014A_7_UV-P_2011-01-01_00:00:00,20231026000000,20231026000000,O3,21.48443,Âµg/m3,background,rural,211.0,IT2014A,PERLEDO,1033725.148,5782886.8327,PIAZZA DELLA STAZIONE - Perledo (LC),True
SPO.IT1975A_7_UV-P_2009-07-13_00:00:00,20231026000000,20231026000000,O3,15.0,Âµg/m3,background,urban,61.0,IT1975A,PARCO MONTECUCCO,1076366.7468,5627558.2526,VIA R. DE LONGE - Piacenza (PC),True
SPO.IT1967A_7_UV-P_2009-01-01_00:00:00,20231026000000,20231026000000,O3,10.16425,Âµg/m3,background,urban,290.0,IT1967A,SONDRIO - VIA PARIBELLI,1099867.7385,5807410.3835,Via Paribelli - Sondrio (SO),True
SPO.IT1965A_7_UV-P_2009-03-14_00:00:00,20231026000000,20231026000000,O3,9.536428,Âµg/m3,background,urban,76.0,IT1965A,LODI S.ALBERTO,1057010.3902,5669315.6893,via vittime della violenza - Lodi (LO),True
SPO.IT1964A_7_UV-P_2009-03-14_00:00:00,20231026000000,20231026000000,O3,12.19538,Âµg/m3,background,rural,63.0,IT1964A,BERTONICO,1076118.8383,5658593.6088,Via Aldo Moro - Bertonico (LO),True
