SAMPLINGPOINT_LOCALID,DATETIME_BEGIN,DATETIME_END,PROPERTY,VALUE_NUMERIC,UNIT,STATIONCLASSIFICATION,AREACLASSIFICATION,ALTITUDE,STATIONCODE,STATIONNAME,LONGITUDE,LATITUDE,MUNICIPALITY,CALCULATED
SPO.IT0705A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,32.68917,Âµg/m3,traffic,urban,122.0,IT0705A,MILANO - VERZIERE,1023675.447,5694673.0297,VIA BECCARIA 19 - Milano (MI),True
SPO.IT0508A_5_nephelometry_beta_2020-01-01_00:00:00,20231026000000,20231026000000,PM10,14.42429,Âµg/m3,background,urban,830.0,IT0508A,BR1 Brunico,1329603.3376,5909058.9373,VIA GOETHE - Brunico (BZ),True
SPO.IT0507A_5_nephelometry_beta_2019-01-01_00:00:00,20231026000000,20231026000000,PM10,15.57905,Âµg/m3,background,urban,564.0,IT0507A,BX1 Bressanone,1297326.2513,5895665.2703,VIALE RATISBONA - Bressanone (BZ),True
SPO.IT0499A_5_nephelometry_beta_2015-01-01_00:00:00,20231026000000,20231026000000,PM10,15.99,Âµg/m3,background,urban,640.0,IT0499A,LA1 Laces,1208825.0297,5880181.5796,VIA STAZIONE - Laces (BZ),True
SPO.IT1869A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,23.11731,Âµg/m3,traffic,urban,19.0,IT1869A,MANTOVA - piazza GRAMSCI,1200240.0706,5647446.4547,P.zzale Gramsci - Mantova (MN),True
SPO.IT1868A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,24.08168,Âµg/m3,background,urban,22.0,IT1868A,MANTOVA SANT'AGNESE,1201755.7968,5646833.2568,Vicolo Sant'Agnese - Mantova (MN),True
SPO.IT1865A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,23.0,Âµg/m3,background,rural,16.0,IT1865A,SCHIVENOGLIA,1232399.1583,5621039.7647,lott.ne artigianale - Schivenoglia (MN),True
SPO.IT1827A_5_BETA_2006-10-01_00:00:00,20231026000000,20231026000000,PM10,0.0,Âµg/m3,background,urban,100.0,IT1827A,Ancona Cittadella,1503771.5865,5405542.5746,Parco Cittadella - Ancona (AN),True
SPO.IT1826A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,10.6,Âµg/m3,background,urban,267.0,IT1826A,LECCO VIA SORA,1045939.3451,5756255.2537,VIA SORA - Lecco (LC),True
SPO.IT1819A_5_BETA_2007-06-01_00:00:00,20231026000000,20231026000000,PM10,20.0,Âµg/m3,background,urban,98.0,IT1819A,MS-COLOMBAROTTO,1124017.6115,5477572.4085,PIAZZA 2 GIUGNO - Carrara (MS),True
SPO.IT1743A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,30.2,Âµg/m3,background,urban,162.0,IT1743A,MONZA - VIA  MACHIAVELLI,1032425.9382,5713474.0397,via MACHIAVELLI - Monza (MB),True
SPO.IT1654A_5_BETA_1997-11-04_00:00:00,20231026000000,20231026000000,PM10,13.0,Âµg/m3,background,urban,54.0,IT1654A,PO-ROMA,1234749.1127,5445775.6564,VIA ROMA - Prato (PO),True
SPO.IT1571A_5_BETA_2009-10-20_00:00:00,20231026000000,20231026000000,PM10,10.0,Âµg/m3,background,urban,80.0,IT1571A,PT-SIGNORELLI,1213970.2166,5456290.0508,VIA SIGNORELLI - Pistoia (PT),True
SPO.IT1560A_5_BETA_2002-01-15_00:00:00,20231026000000,20231026000000,PM10,17.0,Âµg/m3,traffic,urban,9.0,IT1560A,LI-CARDUCCI,1149899.1704,5396790.68,VIALE CARDUCCI - Livorno (LI),True
SPO.IT1557A_5_BETA_2014-01-01_00:00:00,20231026000000,20231026000000,PM10,19.0,Âµg/m3,background,urban,13.0,IT1557A,LI-CAPPIELLO,1149002.7146,5391459.0789,PIAZZA CAPPIELLO - Livorno (LI),True
SPO.IT1553A_5_BETA_2000-12-01_00:00:00,20231026000000,20231026000000,PM10,12.0,Âµg/m3,background,rural,48.0,IT1553A,PT-MONTALE,1225286.956,5452469.1772,VIA PACINOTTI - Montale (PT),True
SPO.IT1551A_5_BETA_1993-04-01_00:00:00,20231026000000,20231026000000,PM10,9.0,Âµg/m3,background,urban,45.0,IT1551A,FI-SCANDICCI,1245974.5702,5427904.8123,VIA BUOZZI - Scandicci (FI),True
SPO.IT1504A_5_BETA_2016-03-10_22:00:00,20231026000000,20231026000000,PM10,19.08095,Âµg/m3,traffic,urban,35.0,IT1504A,SA22 Ospedale via Vernieri,1644157.7096,4965826.729,Via Pio XI - Salerno (SA),True
SPO.IT1493A_5_BETA_2016-03-09_17:00:00,20231026000000,20231026000000,PM10,18.31,Âµg/m3,traffic,suburban,33.0,IT1493A,NA09 I.T.I.S. ARGINE,1596441.723,4992342.0865,"VIA ARGINE, 902 - Napoli (NA)",True
SPO.IT1491A_5_BETA_2016-03-09_20:00:00,20231026000000,20231026000000,PM10,28.255,Âµg/m3,traffic,urban,13.0,IT1491A,NA07 ENTE FERROVIE,1588715.0372,4990773.092,"CORSO NOVARA,10 - Napoli (NA)",True
SPO.IT1423A_5_BETA_1999-04-01_00:00:00,20231026000000,20231026000000,PM10,0.0,Âµg/m3,background,urban,4.0,IT1423A,PE - TEATRO D'ANNUNZIO,1584601.782,5229591.5237,LUNGOMARE C. COLOMBO 120 - Pescara (PE),True
SPO.IT1420A_5_BETA_2016-01-01_00:00:00,20231026000000,20231026000000,PM10,0.0,Âµg/m3,industrial,suburban,61.0,IT1420A,ATESSA,1607577.0117,5182224.603,Loc. Piazzano - Atessa (CH),True
SPO.IT1409A_5_BETA_1998-03-12_00:00:00,20231026000000,20231026000000,PM10,14.0,Âµg/m3,traffic,urban,5.0,IT1409A,PI-BORGHETTO,1158898.2381,5421272.2319,PIAZZA DEL ROSSO - Pisa (PI),True
SPO.IT1392A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,22.0,Âµg/m3,background,rural,14.0,IT1392A,BORGOFRANCO,1247272.5554,5629615.4214,localit? Bonizzo - Borgofranco sul Po (MN),True
SPO.IT1388A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,32.17842,Âµg/m3,background,suburban,113.0,IT1388A,PONTI SUL MINCIO,1190221.3164,5686431.8123,piazza Paolini 21 - Ponti sul Mincio (MN),True
SPO.IT1294A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,20.7,Âµg/m3,background,urban,146.0,IT1294A,TURBIGO,972561.6556,5704686.0343,"Vicolo dello Sport, 17 - Turbigo (MI)",True
SPO.IT1287A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,40.37429,Âµg/m3,traffic,urban,58.0,IT1287A,CODOGNO,1079613.4911,5646526.2,Via Trento - Codogno (LO),True
SPO.IT1286A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,32.93619,Âµg/m3,traffic,urban,80.0,IT1286A,LODI Vignati,1055927.2638,5669709.9787,via vignati - Lodi (LO),True
SPO.IT1277A_5_BETA_2005-01-01_00:00:00,20231026000000,20231026000000,PM10,19.6581,Âµg/m3,background,urban,39.0,IT1277A,CENSN1,1079180.1243,4949854.9322,VIA NAPOLI - Siniscola (NU),True
SPO.IT1190A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,8.9,Âµg/m3,background,urban,262.0,IT1190A,MORBEGNO,1064925.6635,5801474.5949,VIA CORTIVACCI - Morbegno (SO),True
SPO.IT1187A_5_BETA_1998-08-01_00:00:00,20231026000000,20231026000000,PM10,11.28571,Âµg/m3,background,urban,10.0,IT1187A,LU-CAPANNORI,1177079.9392,5440843.672,VIA PIAGGIA - Capannori (LU),True
SPO.IT1186A_5_BETA_1998-08-01_00:00:00,20231026000000,20231026000000,PM10,28.0,Âµg/m3,background,urban,3.0,IT1186A,LU-VIAREGGIO,1140468.1832,5447491.2855,VIA MARONCELLI - Viareggio (LU),True
SPO.IT1110A_5_BETA_2010-01-01_00:00:00,20231026000000,20231026000000,PM10,13.0,Âµg/m3,background,urban,5.0,IT1110A,PI-PASSI,1157908.2738,5425123.17,PIAZZA I. NIEVO - Pisa (PI),True
SPO.IT1001A_5_BETA_2006-02-03_00:00:00,20231026000000,20231026000000,PM10,12.0,Âµg/m3,traffic,urban,15.0,IT1001A,LU-MICHELETTO,1170214.9775,5441315.498,VIA ELISA - PIAZZA S. MICHELETTO - Lucca (LU),True
SPO.IT0997A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,19.01543,Âµg/m3,traffic,urban,249.0,IT0997A,BERGAMO - VIA GARIBALDI,1075531.8507,5731716.2382,"VIA G.GARIBALDI , 11/13 - Bergamo (BG)",True
SPO.IT0983A_5_OPC-CMC_2020-01-01_00:00:00,20231026000000,20231026000000,PM10,13.32857,Âµg/m3,background,urban,581.0,IT0983A,AOSTA (PIAZZA PLOUVES),815322.8749,5738116.3825,P.ZA PLOUVES - AOSTA - Aosta (AO),True
SPO.IT0908A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,6.7,Âµg/m3,background,urban,1225.0,IT0908A,BORMIO,1154661.4183,5856034.5535,VIA MONTE BRAULIO - Bormio (SO),True
SPO.IT0906A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,16.50018,Âµg/m3,traffic,urban,307.0,IT0906A,SONDRIO - VIA MAZZINI,1098785.2678,5807187.2775,VIA MAZZINI - Sondrio (SO),True
SPO.IT0898A_5_BETA_2016-08-09_20:00:00,20231026000000,20231026000000,PM10,17.905,Âµg/m3,traffic,urban,46.0,IT0898A,NA06 MUSEO NAZIONALE,1586450.7987,4990858.453,"PIAZZA MUSEO NAZIONALE,1 - Napoli (NA)",True
SPO.IT0860A_5_BETA_1992-12-23_00:00:00,20231026000000,20231026000000,PM10,27.0,Âµg/m3,traffic,urban,41.0,IT0860A,FI-MOSSE,1250272.6157,5432358.4811,"VIA PONTE ALLE MOSSE, 211 - Firenze (FI)",True
SPO.IT0852A_5_BETA_2019-01-01_00:00:00,20231026000000,20231026000000,PM10,21.3,Âµg/m3,traffic,urban,20.0,IT0852A,MULTEDO - PEGLI - GENOVA,982503.5994,5531527.1475,VIA RONCHI - GENOVA (GE),True
SPO.IT0846A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,26.0,Âµg/m3,industrial,suburban,147.0,IT0846A,REZZATO,1148044.1424,5701332.7192,VIA A.DE GASPARI - Rezzato (BS),True
SPO.IT0771A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,13.105,Âµg/m3,traffic,urban,201.0,IT0771A,COMO - VIALE CATTANEO,1011182.8398,5749065.7846,VIALE CATTANEO - Como (CO),True
SPO.IT0753A_5_nephelometry_beta_2002-03-23_00:00:00,20231026000000,20231026000000,PM10,18.15952,Âµg/m3,background,suburban,73.0,IT0753A,RIVA GAR,1207203.1047,5762974.2363,VIA TRENTO - Riva del Garda (TN),True
SPO.IT0742A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,18.6,Âµg/m3,background,suburban,345.0,IT0742A,ODOLO,1156145.3071,5722756.2984,VIA PRAES - Odolo (BS),True
SPO.IT0740A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,19.56706,Âµg/m3,industrial,urban,274.0,IT0740A,SAREZZO,1135551.2013,5725234.0484,VIA MINELLI - Sarezzo (BS),True
SPO.IT0594A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,28.1484,Âµg/m3,traffic,urban,149.0,IT0594A,BRESCIA - BROLETTO,1138087.0593,5707069.7689,P.ZZA M.DI BELFIORE - Brescia (BS),True
SPO.IT2226A_5_BETA_2015-05-01_00:00:00,20231026000000,20231026000000,PM10,13.7765,Âµg/m3,industrial,suburban,29.0,IT2226A,Pomigliano d'Arco Area ASI,1601827.36,5000677.0038,Via vicinale Passatiello - Pomigliano d'Arco (NA),True
SPO.IT2161A_5_BETA_2016-01-01_00:00:00,20231026000000,20231026000000,PM10,0.0,Âµg/m3,background,suburban,803.0,IT2161A,Castel di Sangro,1570006.6835,5127997.6705,Via  Sangro - Castel di Sangro (AQ),True
SPO.IT2116A_5_BETA_2018-01-01_00:00:00,20231026000000,20231026000000,PM10,17.35,Âµg/m3,traffic,rural,211.0,IT2116A,Cigliano-Autostrada,895387.1922,5668051.7256,ex casello Cigliano autostrada TO-MI Strada Provinciale 2,True
SPO.IT2115A_5_BETA_2013-10-04_00:00:00,20231026000000,20231026000000,PM10,14.98857,Âµg/m3,background,suburban,0.0,IT2115A,Morsano,1438904.606,5757451.7197,via dietro chiesa - Morsano al Tagliamento (PN),True
SPO.IT2032A_5_BETA_2011-09-02_00:00:00,20231026000000,20231026000000,PM10,11.0,Âµg/m3,background,urban,105.0,IT2032A,SI-POGGIBONSI,1240315.0872,5384212.9,VIA DE AMICIS - Poggibonsi (SI),True
SPO.IT1977A_5_BETA_2009-06-15_00:00:00,20231026000000,20231026000000,PM10,0.0,Âµg/m3,traffic,urban,5.0,IT1977A,MONTESILVANO,1574984.8912,5238816.431,C.so Umberto - Montesilvano (PE),True
SPO.IT1967A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,14.0,Âµg/m3,background,urban,290.0,IT1967A,SONDRIO - VIA PARIBELLI,1099867.7385,5807410.3835,Via Paribelli - Sondrio (SO),True
SPO.IT1965A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,24.7,Âµg/m3,background,urban,76.0,IT1965A,LODI S.ALBERTO,1057010.3902,5669315.6893,via vittime della violenza - Lodi (LO),True
SPO.IT1964A_5_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM10,21.7,Âµg/m3,background,rural,63.0,IT1964A,BERTONICO,1076118.8383,5658593.6088,Via Aldo Moro - Bertonico (LO),True
