SAMPLINGPOINT_LOCALID,DATETIME_BEGIN,DATETIME_END,PROPERTY,VALUE_NUMERIC,UNIT,STATIONCLASSIFICATION,AREACLASSIFICATION,ALTITUDE,STATIONCODE,STATIONNAME,LONGITUDE,LATITUDE,MUNICIPALITY,CALCULATED
SPO.IT1187A_1_UV-FL_2012-12-19_00:00:00,20231026000000,20231026000000,SO2,0.4736842,Âµg/m3,background,urban,10.0,IT1187A,LU-CAPANNORI,10.573889000138369,43.840832999878444,VIA PIAGGIA - Capannori (LU),True
SPO.IT1183A_1_UV-FL_1998-07-03_00:00:00,20231026000000,20231026000000,SO2,0.0,Âµg/m3,traffic,urban,39.0,IT1183A,CASSINO,13.83072800035689,41.48845999966658,L.GO DANTE N.1 - Cassino (FR),True
SPO.IT0997A_1_UV-FL_1994-06-01_00:00:00,20231026000000,20231026000000,SO2,2.900488,Âµg/m3,traffic,urban,249.0,IT0997A,BERGAMO - VIA GARIBALDI,9.661667000411652,45.695687000114454,"VIA G.GARIBALDI , 11/13 - Bergamo (BG)",True
SPO.IT0908A_1_UV-FL_1993-11-01_00:00:00,20231026000000,20231026000000,SO2,0.8950809,Âµg/m3,background,urban,1225.0,IT0908A,BORMIO,10.37250000042014,46.47027800024745,VIA MONTE BRAULIO - Bormio (SO),True
SPO.IT0906A_1_UV-FL_1993-11-01_00:00:00,20231026000000,20231026000000,SO2,1.08542,Âµg/m3,traffic,urban,307.0,IT0906A,SONDRIO - VIA MAZZINI,9.870556000301015,46.167221999868474,VIA MAZZINI - Sondrio (SO),True
SPO.IT0858A_1_UV-FL_1993-08-01_00:00:00,20231026000000,20231026000000,SO2,4.36,Âµg/m3,background,urban,85.0,IT0858A,QUARTO - GENOVA,8.991539999574638,44.394890000240494,"VIA MAGGIO, 3 - PROVINCIA - GENOVA (GE)",True
SPO.IT0854A_1_UV-FL_2010-01-01_00:00:00,20231026000000,20231026000000,SO2,1.46,Âµg/m3,background,urban,105.0,IT0854A,CORSO FIRENZE - GENOVA,8.927369999792068,44.41815999999303,C.SO FIRENZE - GENOVA (GE),True
SPO.IT0732A_1_UV-FL_1991-12-01_00:00:00,20231026000000,20231026000000,SO2,1.779412,Âµg/m3,background,urban,382.0,IT0732A,VARESE - VIA VIDOLETTI,8.804170000382545,45.83611000026141,VIA MANIN - Varese (VA),True
SPO.IT0618A_1_UV-FL_1983-05-02_00:00:00,20231026000000,20231026000000,SO2,0.871529,Âµg/m3,background,urban,15.0,IT0618A,Augusta,15.220499999829137,37.218400000142275,"Augusta, Viale Risorgimento c/o Comando Marina",True
SPO.IT0614A_1_UV-FL_1992-03-24_00:00:00,20231026000000,20231026000000,SO2,1.173903,Âµg/m3,background,urban,35.0,IT0614A,Priolo,15.190866999565722,37.15611900000533,"Priolo Gargallo, Via del Fico c/o Centro Polivalente",True
SPO.IT0611A_1_UV-FL_1983-05-02_00:00:00,20231026000000,20231026000000,SO2,1.433822,Âµg/m3,background,urban,300.0,IT0611A,Melilli,15.128830999842867,37.18237399992523,"Melilli, Strada Provinciale 37 c/o Scuola Don Bosco",True
